
/* Mandatory labels, unified from 2015.1
/* 86;1,$;Concept;typeConcept;mandatory label;0;2011.2;
/* 89;1,4,$;Join;typeOther;mandatory label since 2013.1 build 175;0;;
/* 134;1,$;Numeric;typeConcept;mandatory label since 2014.2 build 241;0;;
/* 87;1,$;Punctuation;typeEndConcept;mandatory label;0;2011.2;
/* 85;1,$;Relation;typeRelation;mandatory label;0;2011.2;
/* 82;1,4,$;SBegin;typeOther;mandatory label, beginning of sentence;0;2011.2;
/* 83;1,4,$;SEnd;typeOther;mandatory label, end of sentence;0;2011.2;
/* 88;1,$;Unknown;typeOther;mandatory label;0;2011.2;

/* Mandatory attributes, unified from 2015.1
/* 90;1,$;CapitalInitial;typeAttribute;mandatory label;0;2013.1;
/* 91;1,$;CapitalMixed;typeAttribute;mandatory label;0;2013.1;
/* 92;1,$;CapitalAll;typeAttribute;mandatory label;0;2013.1;
/* 119;1,$;NonSemantic;typeAttribute;garbage;0;2013.1;Entity(NonSemantic)

/* Required labels
188;1,63,70,$;NLColon;typeOther;colon;0;#34-nl, added phase 63 #36-sde;
76;1,40,50,60,65,70,$;NLConAttradj;typeConcept;substantief of attributief adjectief;0;NL basisversie, renamed from ConAttrmod 03-11-2015-sde;
108;1,40,65,$;NLConIfCap;typeOther;concept if capitalized, for 2013.2-sde;0;;
109;1,40,65,$;NLConIfAllCap;typeOther;concept if capitalized, for 2013.2-sde;0;;
178;1,40,60,63,70,80,$;NLConj;typeRelation;conjunctions;0;#34-nl, added phase 63 and 60 #36-sde;
171;1,70,80,$;NLConj2;typeBeginRelation;certain conjunctions;0;2016-03-02-sde,added phase 80 #34-nl;
2;1,40,50,60,65,70,$;NLAdjCon;typeConcept;concept or modifier;0;NL basisversie, renamed from ConMod 03-11-2015-sde, added phase 60 and 70 #34-nl;
221;1,30;NLDate;typeConcept;date in numbers (regex);0;#38-sde;
160;1,30,40,50;NLDay;typeConcept;names of days;0;13-11-2015-sde;
130;1,40,50,63,65,$;NLDempron;typeAmbiguous;demonstrative pronouns;0;19-08-2013-nl, added phase 63 #36-sde;
222;1,30;NLDigitaltime;typeConcept;digital time;0;#38-sde;
81;1,30,40,50,65,70,80,$;NLEnd;typeEndConcept;No Description;0;na 2.2,added phase 80 #34-nl, added phase 30, 70 #35-nl;
145;1,40,65,$;NLFirstname;typeConcept;first name;0;23-04-2015-sde;
151;1,50,$;NLIndefpron;typeAmbiguous;pronoun that can be PR or part of C;0;05-11-2015-sde;
118;1,40,50,60,63,65,70,80,$;NLInf;typeRelation;infinitive;0;for 2013.2-sde,added phase 60,70,80 #34-nl, added phase 63 #36-sde;
106;1,40,65,$;NLInfCon;typeAmbiguous;infinitive or noun;0;for 2013.2-sde;
121;1,30,40,50,65,$;NLJaar;typeConcept;year numbers;0;05-07-2013-sde;
174;1,40,$;NLLayout;typeBeginEndConcept;numbered list, footnotes etc.;0;2016-06-24-sde;
192;1,40,65,70,80;NLLinkingverb;typeRelation;linking verbs, to make adverbs Concepts;0;#34-nl,added phase 70 #35-nl, added phase 80 #36-sde;
5;1,40,63,65,70,$;NLmAux;typeRelation;modal auxiliary verbs;0;NL basisversie, renamed from Aux 05-11-2015-sde,added phase 70 #34-nl, added phase 63 #36-sde;
147;1,40,50,65,$;NLMeasure;typeConcept;words that express a measure or amount;0;27-04-2015-sde;
/*129;1,40,50,65,$;NLModTime;typeConcept;lang, later, used in time expressions;0;14-08-2013-nl; not used anymore -> deleted #36-sde
158;1,30,40,50;NLMonth;typeConcept;month name;0;13-11-2015-sde;
209;1,70;NLNominf;typeRelation;extra label for nominal infinitive, assigned in rules, preliminary typeRelation;0;#36-sde;
175;1,40,65,$;NLNooit;typeRelation;nooit;0;#34-nl;
93;1,30,40,50,60,65,70,$;NLNum;typeConcept;numbers;0;20120910,added phase 60 and 70 #34-nl;
78;1,40,50,60,65,70,$;NLObjpron;typePathRelevant;mij, jou, hem, hen;0;NL basisversie, changed type from Other 17-12-2015-sde,added phase 60 #35-nl;
23;1,40,60,63,65,70,80,$;NLOndvw;typeRelation;subordinate conjunction;0;NL basisversie, added phase 63 and 60 #36-sde;
/*24;1,40,65,$;NLOndvwAdv;typeRelation;subordinate conjunction or adverb;0;NL basisversie; not used anymore -> deleted #36-sde
112;1,40,65,$;NLPart;typeRelation;past participle, partly replaces NLRelMod,label for participles before disambiguation (Adj or Partrel);0;for 2013.2-sde,changed type from Ambiguous #34-nl;
177;1,40,50,63,65,70,80,$;NLPartrel;typeRelation;past participle that has become a relation;0;#34-nl, added phase 63 #36-sde;
193;1,40;NLPartVerb;typeAmbiguous;past participle or conjugated verb;0;#34-nl;
197;1,40;NLPartVerbInf;typeAmbiguous;past participle or conjugated verb or infinitive;0;#35-nl;
168;1,40,65,$;NLPartCon;typeAmbiguous;past participle or noun;0;25-11-2015-sde;
162;1,30;NLPartofyear;typeConcept;used in time expressions;0;16-11-2015-sde;
169;1,40,50,60,70,80,$;NLPathRelevant;typePathRelevant;label for miscellaneous PR entities;0;17-12-2015-sde,added phase 40,60,70 #34-nl, added phase 80 #36-sde;
63;1,40,50,60,63,65,70,80,$;NLPoss;typePathRelevant;mijn, jouw, uw, onze;0;NL basisversie, changed type from Other 17-12-2015-sde,added phase 60 #34-nl, added phase 63 #36-sde;
7;1,40,50,60,63,65,70,80,85,$;NLPrep;typeRelation;prepositions and preposition-like word groups;0;NL basisversie,added phase 60,80 #34-nl, added phase 63 #36-sde;
120;1,40,50,65,70,80;NLPrep2;typeRelation;prepositions that can be followed by verbs;0;for 2013.2-sde,added phase 70,80 #34-nl, removed phase $ #36-sde;
/*30;1,40,65,$;NLPrepConj;typeRelation;preposition or subordinate conjunction;0;NL basisversie, renamed from SPrepOndvw 03-11-2015-sde; -> deleted label since it is not used anymore #35-nl
116;1,40,50,63,65,70,80,$;NLRAdv;typeRelation;adverb as relation;0;for 2013.2-sde, added phase 63 #36-sde;
62;1,40,65,70,$;NLRefl;typeRelation;zich;0;NL basisversie, changed type from Other 04-11-2015-sde;
8;1,40,50,63,65,70,80,85,$;NLRel;typeRelation;unambiguous relation;0;NL basisversie, added phase 63 #36-sde, added phase 85 #37-sde;
113;1,40,50,65,$;NLRelAdj;typeAmbiguous;relation or modifier, partly replaces NLRelMod;0;for 2013.2-sde,added phase 50 #34-nl;
/*31;1,40,65,$;NLRelAdv;typeAmbiguous;relation or adverb;0;NL basisversie; -> deleted #34-nl, not used anymore
9;1,40,65,$;NLRelCon;typeAmbiguous;relation or concept;0;NL basisversie;
10;1,40,65,$;NLRelConAdj;typeAmbiguous;relation, modifier or concept;0;NL basisversie;
57;1,40,65,$;NLRelConAdv;typeAmbiguous;relation, concept or adverb;0;NL basisversie;
11;1,40,65,$;NLRelConModOth;typeAmbiguous;relation, modifier, concept or other;0;NL basisversie;
/*12;1,40,65,$;NLRelMod;typeAmbiguous;relation or modifier;0;NL basisversie; not used anymore -> deleted #36-sde
72;1,40,65,$;NLRelModAdv;typeAmbiguous;relation, modifier or adverb;0;NL basisversie;
/*33;1,40,65,$;NLRelOndvw;typeRelation;relation or subordinate conjunction;0;NL basisversie; not used anymore -> deleted #36-sde
34;1,40,65,70,80,$;NLRelOndvwPrep;typeRelation;relation, subordinate conjunction or prepostion;0;NL basisversie,added phase 70,80 #34-nl;
/*14;1,40,65,$;NLRelOth;typeAmbiguous;relation or other;0;NL basisversie; not used anymore -> deleted #36-sde
35;1,40,50,63,65,70,$;NLRelAux;typeRelation;relation or auxiliary;0;NL basisversie,added phase 70 #34-nl, added phase 63 #36-sde;
36;1,40,65,70,$;NLRelAuxCon;typeAmbiguous;relation, auxiliary or concept;0;NL basisversie,added phase 70 #34-nl;
38;1,40,65,$;NLRelPrepAdj;typeAmbiguous;relation, preposition or modifier;0;NL basisversie, renamed from SRelPrepMod 03-11-2015-sde;
181;1,63,70,80,$;NLRelpron;typeRelation;relative pronouns for negation expansion, next to other labels;0;#34-nl, added phase 63 and 80 #36-sde;
125;1,40,65,$;NLStemCon;typeAmbiguous;relation or concept;0;05-08-2013-nl;
64;1,40,50,60,63,65,70,80,$;NLSubjpron;typePathRelevant;ik, jij, hij, zij, wij, we, men;0;NL basisversie, type veranderd van EndConcept in Other na 3.0, changed type from Other 17-12-2015-sde, added phase 63 and 60 #36-sde;
208;1,40;NLteAux;typeRelation;te Inf teAux. e.g. (te horen) kregen;0;#36-sde;
159;1,30;NLTimeconcept;typeConcept;word that is used in time expressions;0;13-11-2015-sde;
176;1,40,50,60,63,65,70,80,$;NLVerb;typeRelation;conjugated verb;0;#34-nl, added phase 63 #36-sde;
161;1,30,40;NLWeek;typeConcept;vorige week, volgende week;0;16-11-2015-sde;

/* Labels for specific words; some of them cover small sets of words
163;1,40;NLAl;typeOther;(ook) al;0;16-11-2015-sde;
153;1,40,50,65,$;NLAnderen;typePathRelevant;anderen: PR or part of Concept;0;06-11-2015-sde;
4;1,40,50,63,65,70,80,85,$;NLAndOrBut;typeRelation;co-ordinative conjunctions;0;NL basisversie, added phase 63, added phase 50 for r1366 #36-sde, added phase 85 #37-sde;
183;1,40,60,63,70,80,$;NLAndOr;typeRelation;"en","of" and variations;0;#34-nl, added phase 63 #36-sde;
101;1,40,65,$;NLBij;typeAmbiguous;replaces NLSPrepAdvCon, bij is preposition, adverb or concept, 20121106;0;;
154;1,40,50,60,63,65,70,80,$;NLComma;typeEndConcept;comma;0;09-11-2015-sde,added phase 60,65 and 70 #34-nl, added phase 63 and 80 #36-sde;
56;1,40,65,$;NLDan;typeAmbiguous;dan, can be adverb or comparative conjunction;0;NL basisversie;
60;1,40,65,70,80,$;NLDe;typeOther;lidwoord de;0;NL basisversie;
/*73;1,40,65;NLDeze;typeOther;deze;0;NL basisversie, removed pahse $ 17-12-2015-sde; not used anymore -> deleted #36-sde
74;1,40,65;NLDie;typeAmbiguous;die;0;NL basisversie, removed phase $ 17-12-2015-sde;
61;1,40,65;NLDit;typeOther;dit;0;NL basisversie, removed phase $ 17-12-2015-sde;
179;1,40,$;NLDus;typeAmbiguous;dus;0;#34-nl;
59;1,30,40,65,70,80,$;NLEen;typeOther;lidwoord-telwoord een;0;NL basisversie,added phase 30 #34-nl;
68;1,40,63,65,70,80,$;NLEr;typeOther;er;0;NL basisversie, added phase 63 #36-sde;
98;1,40,50,60,65,70,80,$;NLGeen;typeBeginConcept;geen;0;20120925,added phase 60 #34-nl;
71;1,40,50,65,$;NLHaar;typeConcept;haar;0;NL basisversie;
69;1,40,50,65,$;NLHeel;typeConcept;heel;0;NL basisversie, adapted type for 2013.2-sde;
58;1,40,50,65,70,80,$;NLHet;typeOther;lidwoord etc het;0;NL basisversie;
166;1,40,50;NLHetzelfde;typeAmbiguous;hetzelfde;0;19-11-2015-sde;
94;1,30,40,50,63,65,70,$;NLHyphen;typeConcept;hyphen;0;20120910, added phase 70 #34-nl,added phase 30 #35-nl, added phase 63 #36-sde;
126;1,40,65;NLIk;typeOther;je;0;05-08-2013-nl, removed phase $ 17-12-2015-sde;
70;1,40,65;NLJe;typeOther;je;0;NL basisversie, removed phase $ 17-12-2015-sde;
37;1,40,65,$;NLLaat;typeAmbiguous;relation, auxiliary or modifier;0;NL basisversie;
204;1,40,63;NLMaar;typeAmbiguous;conjunction or adverb;0;#36-sde;
123;1,40,65,$;NLMeer;typeAmbiguous;meer;0;17-07-2013-nl;
/*127;1,40,65,$;NLNauwelijks;typeAmbiguous;nauwelijk;0;09-08-2013-nl; -> deleted label #34-nl, covered by literal label
79;1,40,50,63,65,$;NLNiet;typeOther;niet;0;NL basisversie, added phase 63 #36-sde;
/*100;1,40,65,$;NLNoch;typeRelation;noch, evenmin, 20121106;0;; not used anymore -> deleted #36-sde
15;1,40,65,70,80;NLOm;typeRelation;om, teneinde;0;NL basisversie, added phase 80 #34-nl, removed phase $ #36-sde;
146;1,40,50,65,$;NLProcent;typeConcept;procent and %;0;23-04-2015-sde;
55;1,40,65,$;NLTe;typeAmbiguous;te, terug te;0;NL basisversie;
187;1,40,50,60,63,65,70,80,$;NLRTe;typeRelation;'te' as Relation;0;#34-nl, added phase 63 #36-sde;
107;1,40,65,$;NLVan;typeAmbiguous;van en Van;0;for 2013.2-sde;
167;1,40,$;NLVeelWeinig;typeAmbiguous;veel, weinig;0;24-11-2015-sde;
66;1,40,65,$;NLWilde;typeAmbiguous;wilde;0;NL basisversie;
65;1,40,65,$;NLZe;typeOther;ze;0;NL basisversie;
67;1,40,65,$;NLZijn;typeAmbiguous;zijn;0;NL basisversie;
133;1,40,65,$;NLZo;typeAmbiguous;zo;0;30-09-2013-nl;
203;1,40;NLZoals;typeRelation;zoals;0;#36-sde;
/*128;1,40,65,$;NLZonder;typeRelation;zonder;0;09-08-2013-nl; not used anymore -> deleted #36-sde

/* NL attributes
102;40,63,65,70,80,85,$;NLDummy;typeAttribute;20121107, meaningless attribute, usable in rules when ^LabelA in the left part has to remain untouched;0;added phase 70 #34-nl, added phase 80 and 63 #36-sde, added phase 85 #37-sde;
/*148;50,$;NLMod;typeAttribute;temporary label for PathRelevants;0;03-11-2015-sde;Entity(Modifier) not used anymore -> deleted #36-sde
170;50,$;NLTime;typeAttribute;attribute for vague time and frequency indications;0;2016-03-02-sde;Entity(DateTime)

95;70,80,85,$;NLNegation;typeAttribute;to mark certain entities as negation;0;20120924, added phase 85 and 80 #37-sde;Entity(Negation)
96;70,85,$;NLNegBegin;typeAttribute;to begin the negation path;0;20120925, added phase 85 #37-sde;Path(Begin,Negation)
97;70,85,$;NLNegStop;typeAttribute;to end the negation path;0;20120925, added phase 85 #37-sde;Path(End,Negation)
99;70,$;NLNegWord;typeAttribute;to mark certain entities as negation, not to be expanded;0;20121106;Entity(Negation)
189;70,85;NLInNegspan;typeAttribute;temporary marker for entities in a negation span;0;#34-nl, added phase 85 #37-sde;
190;70;NLInNegspanZonder;typeAttribute;temporary marker for entities in a negation span of marker 'zonder';0;#34-nl;
201;70;NLInNegspanZonderconj;typeAttribute;temporary marker for entities in a negation span of marker 'zonder te' and 'zonder dat';0;#35-nl;
199;70;NLNoExpansion;typeAttribute;to mark certain entities for which there shouldn't be expansion;0;#35-nl;
200;70;NLExpansion;typeAttribute;to mark certain entities which should be included in the expansion;0;#35-nl;
219;70;NLNietAlleen;typeAttribute;niet alleen;0;#37-sde;

139;80,85,$;NLPosSentiment;typeAttribute;for sentiment markers;0;17-11-2014-sde, added phase 85 #37-sde;Entity(PositiveSentiment)
140;80,85,$;NLPosSentimentBegin;typeAttribute;for sentiment markers;0;17-11-2014-sde, added phase 85 #37-sde;Path(Begin,PositiveSentiment)
141;80,85,$;NLPosSentimentStop;typeAttribute;for sentiment markers;0;17-11-2014-sde, added phase 85 #37-sde;Path(End,PositiveSentiment)
142;80,85,$;NLNegSentiment;typeAttribute;for sentiment markers;0;17-11-2014-sde, added phase 85 #37-sde;Entity(NegativeSentiment)
143;80,85,$;NLNegSentimentBegin;typeAttribute;for sentiment markers;0;17-11-2014-sde, added phase 85 #37-sde;Path(Begin,NegativeSentiment)
144;80,85,$;NLNegSentimentStop;typeAttribute;for sentiment markers;0;17-11-2014-sde, added phase 85 #37-sde;Path(End,NegativeSentiment)
211;80,85,$;NLPosSentimentConceptStop;typeAttribute;marker for end of Concept expansion;0;#36-sde, added phase 85 #37-sde;Path(End,PositiveSentiment)
212;80,85,$;NLNegSentimentConceptStop;typeAttribute;marker for end of Concept expansion;0;#36-sde, added phase 85 #37-sde;Path(End,NegativeSentiment)
213;80,85,$;NLPosSentimentConceptBegin;typeAttribute;marker for start of Concept expansion;0;#36-sde, added phase 85 #37-sde;Path(Begin,PositiveSentiment)
214;80,85,$;NLNegSentimentConceptBegin;typeAttribute;marker for start of Concept expansion;0;#36-sde, added phase 85 #37-sde;Path(Begin,NegativeSentiment)
220;80,85,$;NLSentimentconvertor;typeAttribute;minder, weinig for sentiment reversion;0;#37-sde;

217;85;NLNegPosSent;typeAttribute;marker for sentiment marker in negation scope;0;#37-sde;
218;85;NLNegNegSent;typeAttribute;marker for sentiment marker in negation scope;0;#37-sde;

184;60,63,70,80;NLList;typeAttribute;attribute for items in an enumeration;0;#34-nl, added phase 63 and 80 #36-sde;
198;1,60,70,$;NLNoList;typeAttribute;attribute for items that are not part of an enumeration;0;#35-nl;

202;63,80,85;NLPBegin;typeAttribute;beginning of phrase;0;#36-sde, added phase 85 #37-sde;
205;63,85;NLPEnd;typeAttribute;end of phrase;0;#36-sde, added phase 85 #37-sde;
210;80;NLCBegin;typeAttribute;beginning of concept, for attribute expansion;0;#36-sde;

206;40;NLSingular;typeAttribute;singular form;0;#36-sde;
207;40;NLPlural;typeAttribute;plural form;0;#36-sde;
215;1,40,80;NLNPcomp;typeAttribute;element of noun phrase;0;#36-sde, added phase 40 #38-sde;
216;40,80;NLWithZo;typeAttribute;marker for joined lexreps with 'zo';0;#36-sde;



